id,title,writer,datetime,question,answer
4523,홍의원님.. 한가지 바라는 소원이있습니다.,메건,2022.03.17,저희 아버지가 항상 해주시는 말씀이돈이고 뭐고 건강잃으면 모두 잃는거라고 말씀해주십니다. 꼭 건강하시고 행복하세용❤️,그렇게 하겠습니다
4522,재건축할때 산 조망권이 그렇게 중요한가요?,낚시꾼,2022.03.17,"서울시에 민주당 시장이 집권하고 있을때,민주당이 서울에 있는 산들 조망권 핑계로재건축할때 완전 초고층으로 짓는것을 반대하고, 층수제한으로 규제한것으로 아는데요.재건축할때 산 조망권이 그렇게 중요한가요?제가 예전에 홍콩에 놀러간적이 있는데, 홍콩은구룡반도나 홍콩섬에 높은산이 많아도 오히려 초고층빌딩들이 많아서 야경이나 경치가 더욱 이뻐보였거든요.",관점의 차이
4521,국민 보고 정치하는 분은 홍준표가 유일한 것 같아요,청꿈이,2022.03.17,한국이 의원님을 두 번이나 놓쳐 국민 한 사람으로서 안타까운 마음입니다의원님과 우리의 꿈이 아직 끝이 아니기를 소망합니다,고맙습니다
4520,홍대표님,시원한홍카,2022.03.17,현재 대구에 어떤 문제가 있다고 생각하시나요? 가장 빨리 해결해야되는 문제는 어떤 것 있을까요? 그리고 그 문제점을 해결하기 위한 해결책은 어떤 것이 있을까요? 홍대표님의 생각이 궁금합니다.,검토중
4519,준표형 꽃길 이라는 노래를 아시나요??,도현,2022.03.17,저는 홍형이 생각이날때 항상 홍형이 부른 초혼을 듣습니다그러다가 알고리즘에 초혼과 비슷한 꽃길 이라는 노래를 알게 되었어요노래를 들을때마다 노래 가사가 당이 힘들때 혼자서 당을 살리고 고생을 했지만 당에서는 항상 이용만하고..그런 가사 같다고 느껴지네요..그때는 지금 우리들이 홍형을 잘 몰라서 혼자서만 고생을 했지만 지금은 다릅니다..비록 몸은 멀리에 있지만 항상 홍형을 걱정하고 응원하고 또 사랑하는 우리들이 있습니다..홍형 사랑합니다..,초혼과 흡사 하네요
4518,청와대 이전이요,정해인,2022.03.17,홍카께서도 청와대 옮기고 싶으세요?  맛있는 점심드시고 좋은 하루 되세용. 홍카츄,사람이 문제지요
4517,봄이 되면 생각나는 노래가 있으신가요?,낚시꾼,2022.03.17,요새 날이 많이 따뜻해졌네요.2030청년들은 봄이 올때면 이 노래를 가장 많이 떠올려합니다.,봄비
4516,온 국민이 대구를 ᆢ,Dokdo,2022.03.17,도지사로써 역대 최고의 성과를 올리신 홍님보수의 심장 대구를 리모델링 하신다고 하시니온 국민이 대구를 주목하고 있습니다.꼭 대구를 최고의 광역시로 부활시켜21대 대통령이 되셔서 대한민국을 G7속으로거듭나게 하실것을 믿습니다그날이 올때까지 열심히         응원하겠습니다.,대구가 너무 망가졌어요
4515,홍반장님은 여사님께 애정표현 많이 하시나요,애옹,2022.03.17,여사님이 애인같다고 하셨는데평소에 사랑한다는 표현 많이 하시나요,잘 안해요
4514,홍준표는 가는길 마다 왜이리 험난할것일까요 ??,좋아해홍,2022.03.17,대선때도...이번에도...  기득권들의 굴하지 않는 모습이 그들에게 밉보였을까요??계파를 안만든게 죄일까요??  이제 여당이 됐는데도 홍준표와 유승민은 야당 같은 느낌입니다...여론은 홍준표와 유승민을 원하는데... 당내 수구꼴통세력은 아직도 계파정치 싸바싸바 정치에 헤어나오질 못하는게 안타까울따름...,늘 반잔 들고 광야에 나가니
4513,대표님 오래오래 저희 곁에 있어주세요,아기참새,2022.03.17,나이를 먹을 수록 시간이 너무 빠르게 느껴집니다.그러다보니 혹 제 소중한 사람들이 떠나갈까 쓸데없는 걱정이 들곤 하네요..준표형님도 제 소중한 사람 중 최고 순위권에 드시는 분이시니 꼭 오래오래 건강하게 있어주셔야합니다!!항상화제 영양제 오메가3.. 몸에 좋은건 꼭꼭 다 챙겨드셔주시고 운동도 꼭 해주셔야합니다. 꼭입니다!!!항상 사랑합니다💝,그렇게 하겠습니다
4512,MB께서 사면 되신다면...,뚱이에요,2022.03.17,찾아뵈실껀가요?,그래야겠지요
4511,홍카님.. 건강이 염려되는군요..,gbd,2022.03.16,꼭 건강하셔서 바이든같이 늙어도 할수있다는걸 보여주시길 바랍니다..나이가 나이 이신지라 너무 일만하지 마시고 좀 쉬기도하고 하세요,건강검진결과도 양호하고 늘 운동도 합니다.
4510,압니다,담,2022.03.16,전국의정치인노조전교조종북세력은홍준표가 국가운영 하는 것을꺼려한다는 것을요그러나 당신을 알게된 국민들은홍준표를 놓칠 수 없습니다.正義가 실현되는 날까지함께 하겠습니다.,고맙습니다
4509,홍의원님 결혼 질문입니다,최예나,2022.03.16,딸을 키우는 한가정에 아버지 입니다홍의원 17년도 대선때 아드님 결혼식 못가셔서 축하메세지를 보낸것을 오른소리 유튜브에서 본적이 있습니다그영상을 보고 마음이 아프고 많은 생각이 들었는습니다 자식을 장가 보내실때 어떤 심정을 느끼셨는지 궁금합니다,딸을 하나 얻는구나
4508,오랜 벗,무야홍64,2022.03.16,의원님께서는 학창시절부터 친하게 지낸 오랜 벗이 몇 분정도 계신가요?,꽤 있습니다
4507,"의원님 최악의 상황으로 무소속 대구시장 출마하신다면, 타격이 많을까요?...",JP순대,2022.03.16,"저희 젊은 사람들은 상관없지만, 아무래도 나이 지긋하신 틀튜브 보시는 노인분들은 인물이 아닌, 당을 보고 투표를 하는 성향이 짙어서 심히 걱정스럽습니다..  제발 대구에는 사상이 깨어있으신 분들이 많길 바랄뿐입니다... 대선에서 못햇던, 20 세대들의 홍준표 후보 선거활동 출격만을 앞두고 있습니다. 무소속으로 나와서 국힘당을 이기는건 너무 짜릿할것 같네요. 제 바램입니다. 오늘도 아무리 바쁘시더라도 1일 1운동 잊지마십쇼. 의원님 건강은 의원님만의 건강이 아니라, 대구시민의 건강이며, 대한민국 국민의 건강입니다. 오늘도 많이 존경합니다. 사랑합니다 홍준표 포에버",대선후보와 같은 룰로 경선합니다.
4506,국회선진화법이 없었다면...,홍석천,2022.03.16,지금 국회는 개판 오분전 이겠죠????,동물국회
4505,진형논리에 휘둘리지 않는 방법은 뭘까요?,정치꿈나무,2022.03.16,양쪽으로 갈라지고 있는 우리나라를 볼때마다 떠오르는 질문입니다,국익
4504,무 ~ 대구 홍‼️‼️,d913,2022.03.15,홍카님 대구시민은 아니지만전국에서 응원합니다 🙌🙌🙌힘든순간 주저 하지 않고새로운 희망을 보게한 . .우리들의 빛 ✨✨✨홍카님 앞날을 청꿈단이 열렬히 응원해요 🥳,고맙습니다
4503,경기도지사에 이언주 의원님이 도전하신다면 어떨까요,홍토벤,2022.03.15,경기도지사 선거도 비호감 선거라는 말들이 나오고 있습니다유승민 김동연 김은혜 정병국 심재철 등    이언주 의원님은 경기 광명에서두번 국회의원을 하셔서 애정이 있으십니다 의원님이 대구 시장을 하시고 의원님을 대선에서 도와준 분이경기도지사를 하고 그러면 의원님을 지지하는 정치인이 늘어나면얼마나 좋을까요그러면 신천지가 10만이든 20만이든두려워하지 않아도 되자나요 어떻게 생각하시나요이언주 의원님은 경기도지사로자격이 충분한가요?,당원과 경기도민이 인정한다면
4502,대구시장 출마하신다고 하셨는데,홍간지,2022.03.15,준표형께 국힘당이 공천을 줄까요? 벌써부터 당원들 분위기가 안좋네요차기 대통령 경선 통과가 벌써부터 걱정입니다.,걱정도 팔자
4501,의원님의 추진력?의 원천은 무엇인가요?,장성택,2022.03.15,의원님이 보시기에 저는 한참 어린 청년이겠지만 저도 살다보면 참 지치고 포기하고 싶을 때가 있는데요. 의원님은 그런 힘든 순간에 어떤 생각을 하시면서 이겨내시나요?,이또한 지나가리로다
4500,유승민 경기도지사 출마설 어떻게 보세요?,장제원,2022.03.15,"https://n.news.naver.com/article/009/0004934645저는 개인적으로 유승민의원을 좋게 보진 않지만유의원의 경기도지사 출마 괜찮게 봅니다.지금 경기도에서 민주당선호도가 국힘선호도 보다 살짝 앞서는것으로 아는데, 거물급 정치인인 유의원이 경기도지사에 출마한다면 민주당후보는 쉽게 제치고 당선될것 같습니다.",경기도에 연고가 있나요?
4499,대구매일신문 사설에서 준표형 비난했네요...,좋아해홍,2022.03.15,대구시장 나가지 말래요... 국회의원이나 하래요...화가 많이 납니다...그래서 매일신문사에 전화해서 항의 했어요...대구지역민들께 도움을 드리기위해서는 국회의원보다는 시장이 훨씬 일할것이 많다고...뭘 알기나하고 사설쓰라고 했어요... 매일신문도 신천지 돈 받았나봅니다... 하필 대구에 신천지 본부가 있을게 뭔지 모르겠습니다...시장경선때 신천지가 움직일까봐 걱정됩니다...,개의치 않습니다.오로지 대구시민과 당원만 보고 갑니다
4498,역시 문대통령...,낚시꾼,2022.03.15,"박근혜 석방할때 이석기도 같이 딸려서 가석방 하더니, MB 석방할때도 김경수를 같이 내보내려 하네요ㅋㅋㅋ문대통령이 보수대통령들만 가석방하면 같은 진보세력에서 욕먹을까봐, 진보인사들을 하나씩 같이 딸려서 같이 가석방 하는꼴 보자니 문대통령은 참 간사합니다.문씨가 결코 좋게 내보내는꼴이 없네요. 참 계산적인 사람 같습니다.이런사람이 대통령이랍시고, 화해와 통합이나 외치다니.",그럴수도 있네요
4497,홍카~ 홍카~ 청년의꿈 홍보도 이제 하셔야 되지않을까요??,프나이나경,2022.03.15,"청꿈이 어서 부피가 커져야 의원님께 도움이 조금이나마 될거 같아서 말씀 올립니다SNS에도 올리고, 홍카콜라 방송 앞부분이 1분정도 영상을 만들어서 띄우던지 해서 홍보해야하지않을까요~?이제 5년뒤를 바라보시고 준비하셔야죠 ㅎㅎ홍보작업은 저희 청꿈이들도 돕겠습니다!!",고맙습니다
4496,대구 경북 물 문제 확실히 마무리 지어주세요,사발통문,2022.03.15,말이 필요 없습니다..  준표형이라면 앞장서서 해결 해주시리라 믿습니다.,30년 숙제지요
4495,문재인 정부의 실패는 무엇이라고 보나요,태종이방원,2022.03.15,"탄핵당한 정당임에도 다시 5년만에 여당이 되었습니다 문정부의 잦은 실정으로 결국 민심을 잃은건데,홍카님이 보시기에는 문정부의 실책중 가장 큰것은 무엇이라고 보시나요?",편가르기와 대북정책및부동산 실패
4494,커뮤니티들의 패악질을 보면 어떤생각이 드시나요?,gbd,2022.03.14,"각종 커뮤니티들은 그 커뮤니티만의 성향이 있죠허지만 현재 이런 커뮤들이 자신들과 생각이 다르거나 물의를 일어켰다는 이유로 연예인들이나 정치인들을 근거가 있던 없던 현대판 마녀사냥을 시작하며 그 사람들을 죽음으로 몰아가기도하고 또는 정상적인 활동을 못하게 하기도 합니다정당한 비판이 아닌 도넘은 비난을 하며 이 비난으로 일이터져도 그때서는 책임을 회피하며 그사람에게 최후의 고통까지 줍니다홍카님은 이러한 커뮤니티의 패악질, 단체행동을 어떻게 보십니까?",참 나쁜 사람들
4493,"준표형, 대구FC 관련해서 추가로 말씀드려봅니다.",울산현대FC,2022.03.14,"준표형께서 대구FC를 재정이 풍부한 기업구단으로 전환하는게 어떻겠냐고 말씀해주셨는데요, 위의 내용을 대구FC 팬들에게 전했더니, 현실적으로 불가능하지 않느냐며 아래의 이유를 들었습니다. 1. 시민구단에서 재정이 풍부한 기업구단으로의 전환은 환영하지만, 이익이 남지않는 축구단 운영에 새로이 들어올만한 기업이 없다. 2. 대구 지역에는 전국 100대 기업에 속하는 기업이 없으며, 매출액 기준 대구 지역 1위 기업 대구은행과 3위 기업 대성에너지는 이미 대구FC에 많은 금액을 후원하고 있다. 3. 그나마 전환 가능성이 있는 대구은행이 축구장의 이름까지 사서 대구FC를 후원하고 있지만, 메인스폰서로서 대구FC를 후원하는 것과 대구FC를 인수하여 운영하는 것에는 큰 차이가 있다.준표형께서 경남도지사로 지내시면서 경남도의 재정건전성을 위해 누구보다도 힘쓰신 것을 대구 시민들도 잘 알고있습니다. 그러다보니 대구 시민들이 준표형께서 구단주로서 어떻게 축구단을 운영할지 궁금해 하는 것 같습니다. '대구FC 어떠한 방향으로 운영해달라' 혹은 '기업구단으로 전환해달라'라는 부탁을 드리는 것이 아니라,  울산에 살고 있는 제가 준표형께서 대구시장 선거를 준비하실 때 혹여나 도움이 될 수 있는 방법이 무엇이 있을까하며 고민하다가 이 글을 남겨봅니다. 좋은 밤 보내세요. 항상 응원합니다.",감사합니다
